time_s,cluster_id,skdc_node,members,reachable,avg_dist_m
2222,0,1,6,1,200
2222,1,2,6,1,250
2222,2,3,6,1,300
2224,0,1,6,1,200
2224,1,2,6,1,250
2224,2,3,6,1,300
2226,0,1,6,1,200
2226,1,2,6,1,250
2226,2,3,6,1,300
2228,0,1,6,1,200
2228,1,2,6,1,250
2228,2,3,6,1,300
2230,0,1,6,1,200
2230,1,2,6,1,250
2230,2,3,6,1,300
2232,0,1,6,1,200
2232,1,2,6,1,250
2232,2,3,6,1,300
2234,0,1,6,1,200
2234,1,2,6,1,250
2234,2,3,6,1,300
2236,0,1,6,1,200
2236,1,2,6,1,250
2236,2,3,6,1,300
2238,0,1,6,1,200
2238,1,2,6,1,250
2238,2,3,6,1,300
2240,0,1,6,1,200
2240,1,2,6,1,250
2240,2,3,6,1,300
2242,0,1,6,1,200
2242,1,2,6,1,250
2242,2,3,6,1,300
2244,0,1,6,1,200
2244,1,2,6,1,250
2244,2,3,6,1,300
2246,0,1,6,1,200
2246,1,2,6,1,250
2246,2,3,6,1,300
2248,0,1,6,1,200
2248,1,2,6,1,250
2248,2,3,6,1,300
2250,0,1,6,1,200
2250,1,2,6,1,250
2250,2,3,6,1,300
2252,0,1,6,1,200
2252,1,2,6,1,250
2252,2,3,6,1,300
2254,0,1,6,1,200
2254,1,2,6,1,250
2254,2,3,6,1,300
2256,0,1,6,1,200
2256,1,2,6,1,250
2256,2,3,6,1,300
2258,0,1,6,1,200
2258,1,2,6,1,250
2258,2,3,6,1,300
2260,0,1,6,1,200
2260,1,2,6,1,250
2260,2,3,6,1,300
2262,0,1,6,1,200
2262,1,2,6,1,250
2262,2,3,6,1,300
2264,0,1,6,1,200
2264,1,2,6,1,250
2264,2,3,6,1,300
2266,0,1,6,1,200
2266,1,2,6,1,250
2266,2,3,6,1,300
2268,0,1,6,1,200
2268,1,2,6,1,250
2268,2,3,6,1,300
2270,0,1,6,1,200
2270,1,2,6,1,250
2270,2,3,6,1,300
2272,0,1,6,1,200
2272,1,2,6,1,250
2272,2,3,6,1,300
2274,0,1,6,1,200
2274,1,2,6,1,250
2274,2,3,6,1,300
2276,0,1,6,1,200
2276,1,2,6,1,250
2276,2,3,6,1,300
2278,0,1,6,1,200
2278,1,2,6,1,250
2278,2,3,6,1,300
2280,0,1,6,1,200
2280,1,2,6,1,250
2280,2,3,6,1,300
2282,0,1,6,1,200
2282,1,2,6,1,250
2282,2,3,6,1,300
2284,0,1,6,1,200
2284,1,2,6,1,250
2284,2,3,6,1,300
2286,0,1,6,1,200
2286,1,2,6,1,250
2286,2,3,6,1,300
2288,0,1,6,1,200
2288,1,2,6,1,250
2288,2,3,6,1,300
2290,0,1,6,1,200
2290,1,2,6,1,250
2290,2,3,6,1,300
2292,0,1,6,1,200
2292,1,2,6,1,250
2292,2,3,6,1,300
2294,0,1,6,1,200
2294,1,2,6,1,250
2294,2,3,6,1,300
2296,0,1,6,1,200
2296,1,2,6,1,250
2296,2,3,6,1,300
2298,0,1,6,1,200
2298,1,2,6,1,250
2298,2,3,6,1,300
2300,0,1,6,1,200
2300,1,2,6,1,250
2300,2,3,6,1,300
2302,0,1,6,1,200
2302,1,2,6,1,250
2302,2,3,6,1,300
2304,0,1,6,1,200
2304,1,2,6,1,250
2304,2,3,6,1,300
2306,0,1,6,1,200
2306,1,2,6,1,250
2306,2,3,6,1,300
2308,0,1,6,1,200
2308,1,2,6,1,250
2308,2,3,6,1,300
2310,0,1,6,1,200
2310,1,2,6,1,250
2310,2,3,6,1,300
2312,0,1,6,1,200
2312,1,2,6,1,250
2312,2,3,6,1,300
2314,0,1,6,1,200
2314,1,2,6,1,250
2314,2,3,6,1,300
2316,0,1,6,1,200
2316,1,2,6,1,250
2316,2,3,6,1,300
2318,0,1,6,1,200
2318,1,2,6,1,250
2318,2,3,6,1,300
2320,0,1,6,1,200
2320,1,2,6,1,250
2320,2,3,6,1,300
2322,0,1,6,1,200
2322,1,2,6,1,250
2322,2,3,6,1,300
2324,0,1,6,1,200
2324,1,2,6,1,250
2324,2,3,6,1,300
2326,0,1,6,1,200
2326,1,2,6,1,250
2326,2,3,6,1,300
2328,0,1,6,1,200
2328,1,2,6,1,250
2328,2,3,6,1,300
2330,0,1,6,1,200
2330,1,2,6,1,250
2330,2,3,6,1,300
2332,0,1,6,1,200
2332,1,2,6,1,250
2332,2,3,6,1,300
2334,0,1,6,1,200
2334,1,2,6,1,250
2334,2,3,6,1,300
2336,0,1,6,1,200
2336,1,2,6,1,250
2336,2,3,6,1,300
2338,0,1,6,1,200
2338,1,2,6,1,250
2338,2,3,6,1,300
2340,0,1,6,1,200
2340,1,2,6,1,250
2340,2,3,6,1,300
2342,0,1,6,1,200
2342,1,2,6,1,250
2342,2,3,6,1,300
2344,0,1,6,1,200
2344,1,2,6,1,250
2344,2,3,6,1,300
2346,0,1,6,1,200
2346,1,2,6,1,250
2346,2,3,6,1,300
2348,0,1,6,1,200
2348,1,2,6,1,250
2348,2,3,6,1,300
2350,0,1,6,1,200
2350,1,2,6,1,250
2350,2,3,6,1,300
2352,0,1,6,1,200
2352,1,2,6,1,250
2352,2,3,6,1,300
2354,0,1,6,1,200
2354,1,2,6,1,250
2354,2,3,6,1,300
2356,0,1,6,1,200
2356,1,2,6,1,250
2356,2,3,6,1,300
2358,0,1,6,1,200
2358,1,2,6,1,250
2358,2,3,6,1,300
2360,0,1,6,1,200
2360,1,2,6,1,250
2360,2,3,6,1,300
2362,0,1,6,1,200
2362,1,2,6,1,250
2362,2,3,6,1,300
2364,0,1,6,1,200
2364,1,2,6,1,250
2364,2,3,6,1,300
2366,0,1,6,1,200
2366,1,2,6,1,250
2366,2,3,6,1,300
2368,0,1,6,1,200
2368,1,2,6,1,250
2368,2,3,6,1,300
2370,0,1,6,1,200
2370,1,2,6,1,250
2370,2,3,6,1,300
2372,0,1,6,1,200
2372,1,2,6,1,250
2372,2,3,6,1,300
2374,0,1,6,1,200
2374,1,2,6,1,250
2374,2,3,6,1,300
2376,0,1,6,1,200
2376,1,2,6,1,250
2376,2,3,6,1,300
2378,0,1,6,1,200
2378,1,2,6,1,250
2378,2,3,6,1,300
2380,0,1,6,1,200
2380,1,2,6,1,250
2380,2,3,6,1,300
2382,0,1,6,1,200
2382,1,2,6,1,250
2382,2,3,6,1,300
2384,0,1,6,1,200
2384,1,2,6,1,250
2384,2,3,6,1,300
2386,0,1,6,1,200
2386,1,2,6,1,250
2386,2,3,6,1,300
2388,0,1,6,1,200
2388,1,2,6,1,250
2388,2,3,6,1,300
2390,0,1,6,1,200
2390,1,2,6,1,250
2390,2,3,6,1,300
2392,0,1,6,1,200
2392,1,2,6,1,250
2392,2,3,6,1,300
2394,0,1,6,1,200
2394,1,2,6,1,250
2394,2,3,6,1,300
2396,0,1,6,1,200
2396,1,2,6,1,250
2396,2,3,6,1,300
2398,0,1,6,1,200
2398,1,2,6,1,250
2398,2,3,6,1,300
2400,0,1,6,1,200
2400,1,2,6,1,250
2400,2,3,6,1,300
2402,0,1,6,1,200
2402,1,2,6,1,250
2402,2,3,6,1,300
2404,0,1,6,1,200
2404,1,2,6,1,250
2404,2,3,6,1,300
2406,0,1,6,1,200
2406,1,2,6,1,250
2406,2,3,6,1,300
2408,0,1,6,1,200
2408,1,2,6,1,250
2408,2,3,6,1,300
2410,0,1,6,1,200
2410,1,2,6,1,250
2410,2,3,6,1,300
2412,0,1,6,1,200
2412,1,2,6,1,250
2412,2,3,6,1,300
2414,0,1,6,1,200
2414,1,2,6,1,250
2414,2,3,6,1,300
2416,0,1,6,1,200
2416,1,2,6,1,250
2416,2,3,6,1,300
2418,0,1,6,1,200
2418,1,2,6,1,250
2418,2,3,6,1,300
2420,0,1,6,1,200
2420,1,2,6,1,250
2420,2,3,6,1,300
2422,0,1,6,1,200
2422,1,2,6,1,250
2422,2,3,6,1,300
2424,0,1,6,1,200
2424,1,2,6,1,250
2424,2,3,6,1,300
2426,0,1,6,1,200
2426,1,2,6,1,250
2426,2,3,6,1,300
2428,0,1,6,1,200
2428,1,2,6,1,250
2428,2,3,6,1,300
2430,0,1,6,1,200
2430,1,2,6,1,250
2430,2,3,6,1,300
2432,0,1,6,1,200
2432,1,2,6,1,250
2432,2,3,6,1,300
2434,0,1,6,1,200
2434,1,2,6,1,250
2434,2,3,6,1,300
2436,0,1,6,1,200
2436,1,2,6,1,250
2436,2,3,6,1,300
2438,0,1,6,1,200
2438,1,2,6,1,250
2438,2,3,6,1,300
2440,0,1,6,1,200
2440,1,2,6,1,250
2440,2,3,6,1,300
2442,0,1,6,1,200
2442,1,2,6,1,250
2442,2,3,6,1,300
2444,0,1,6,1,200
2444,1,2,6,1,250
2444,2,3,6,1,300
2446,0,1,6,1,200
2446,1,2,6,1,250
2446,2,3,6,1,300
2448,0,1,6,1,200
2448,1,2,6,1,250
2448,2,3,6,1,300
2450,0,1,6,1,200
2450,1,2,6,1,250
2450,2,3,6,1,300
2452,0,1,6,1,200
2452,1,2,6,1,250
2452,2,3,6,1,300
2454,0,1,6,1,200
2454,1,2,6,1,250
2454,2,3,6,1,300
2456,0,1,6,1,200
2456,1,2,6,1,250
2456,2,3,6,1,300
2458,0,1,6,1,200
2458,1,2,6,1,250
2458,2,3,6,1,300
2460,0,1,6,1,200
2460,1,2,6,1,250
2460,2,3,6,1,300
2462,0,1,6,1,200
2462,1,2,6,1,250
2462,2,3,6,1,300
2464,0,1,6,1,200
2464,1,2,6,1,250
2464,2,3,6,1,300
2466,0,1,6,1,200
2466,1,2,6,1,250
2466,2,3,6,1,300
2468,0,1,6,1,200
2468,1,2,6,1,250
2468,2,3,6,1,300
2470,0,1,6,1,200
2470,1,2,6,1,250
2470,2,3,6,1,300
2472,0,1,6,1,200
2472,1,2,6,1,250
2472,2,3,6,1,300
2474,0,1,6,1,200
2474,1,2,6,1,250
2474,2,3,6,1,300
2476,0,1,6,1,200
2476,1,2,6,1,250
2476,2,3,6,1,300
2478,0,1,6,1,200
2478,1,2,6,1,250
2478,2,3,6,1,300
2480,0,1,6,1,200
2480,1,2,6,1,250
2480,2,3,6,1,300
2482,0,1,6,1,200
2482,1,2,6,1,250
2482,2,3,6,1,300
2484,0,1,6,1,200
2484,1,2,6,1,250
2484,2,3,6,1,300
2486,0,1,6,1,200
2486,1,2,6,1,250
2486,2,3,6,1,300
2488,0,1,6,1,200
2488,1,2,6,1,250
2488,2,3,6,1,300
2490,0,1,6,1,200
2490,1,2,6,1,250
2490,2,3,6,1,300
2492,0,1,6,1,200
2492,1,2,6,1,250
2492,2,3,6,1,300
2494,0,1,6,1,200
2494,1,2,6,1,250
2494,2,3,6,1,300
2496,0,1,6,1,200
2496,1,2,6,1,250
2496,2,3,6,1,300
2498,0,1,6,1,200
2498,1,2,6,1,250
2498,2,3,6,1,300
2500,0,1,6,1,200
2500,1,2,6,1,250
2500,2,3,6,1,300
2502,0,1,6,1,200
2502,1,2,6,1,250
2502,2,3,6,1,300
2504,0,1,6,1,200
2504,1,2,6,1,250
2504,2,3,6,1,300
2506,0,1,6,1,200
2506,1,2,6,1,250
2506,2,3,6,1,300
2508,0,1,6,1,200
2508,1,2,6,1,250
2508,2,3,6,1,300
2510,0,1,6,1,200
2510,1,2,6,1,250
2510,2,3,6,1,300
2512,0,1,6,1,200
2512,1,2,6,1,250
2512,2,3,6,1,300
2514,0,1,6,1,200
2514,1,2,6,1,250
2514,2,3,6,1,300
2516,0,1,6,1,200
2516,1,2,6,1,250
2516,2,3,6,1,300
2518,0,1,6,1,200
2518,1,2,6,1,250
2518,2,3,6,1,300
2520,0,1,6,1,200
2520,1,2,6,1,250
2520,2,3,6,1,300
2522,0,1,6,1,200
2522,1,2,6,1,250
2522,2,3,6,1,300
2524,0,1,6,1,200
2524,1,2,6,1,250
2524,2,3,6,1,300
2526,0,1,6,1,200
2526,1,2,6,1,250
2526,2,3,6,1,300
2528,0,1,6,1,200
2528,1,2,6,1,250
2528,2,3,6,1,300
2530,0,1,6,1,200
2530,1,2,6,1,250
2530,2,3,6,1,300
2532,0,1,6,1,200
2532,1,2,6,1,250
2532,2,3,6,1,300
2534,0,1,6,1,200
2534,1,2,6,1,250
2534,2,3,6,1,300
2536,0,1,6,1,200
2536,1,2,6,1,250
2536,2,3,6,1,300
2538,0,1,6,1,200
2538,1,2,6,1,250
2538,2,3,6,1,300
2540,0,1,6,1,200
2540,1,2,6,1,250
2540,2,3,6,1,300
2542,0,1,6,1,200
2542,1,2,6,1,250
2542,2,3,6,1,300
2544,0,1,6,1,200
2544,1,2,6,1,250
2544,2,3,6,1,300
2546,0,1,6,1,200
2546,1,2,6,1,250
2546,2,3,6,1,300
2548,0,1,6,1,200
2548,1,2,6,1,250
2548,2,3,6,1,300
2550,0,1,6,1,200
2550,1,2,6,1,250
2550,2,3,6,1,300
2552,0,1,6,1,200
2552,1,2,6,1,250
2552,2,3,6,1,300
2554,0,1,6,1,200
2554,1,2,6,1,250
2554,2,3,6,1,300
2556,0,1,6,1,200
2556,1,2,6,1,250
2556,2,3,6,1,300
2558,0,1,6,1,200
2558,1,2,6,1,250
2558,2,3,6,1,300
2560,0,1,6,1,200
2560,1,2,6,1,250
2560,2,3,6,1,300
2562,0,1,6,1,200
2562,1,2,6,1,250
2562,2,3,6,1,300
2564,0,1,6,1,200
2564,1,2,6,1,250
2564,2,3,6,1,300
2566,0,1,6,1,200
2566,1,2,6,1,250
2566,2,3,6,1,300
2568,0,1,6,1,200
2568,1,2,6,1,250
2568,2,3,6,1,300
2570,0,1,6,1,200
2570,1,2,6,1,250
2570,2,3,6,1,300
2572,0,1,6,1,200
2572,1,2,6,1,250
2572,2,3,6,1,300
2574,0,1,6,1,200
2574,1,2,6,1,250
2574,2,3,6,1,300
2576,0,1,6,1,200
2576,1,2,6,1,250
2576,2,3,6,1,300
2578,0,1,6,1,200
2578,1,2,6,1,250
2578,2,3,6,1,300
2580,0,1,6,1,200
2580,1,2,6,1,250
2580,2,3,6,1,300
2582,0,1,6,1,200
2582,1,2,6,1,250
2582,2,3,6,1,300
2584,0,1,6,1,200
2584,1,2,6,1,250
2584,2,3,6,1,300
2586,0,1,6,1,200
2586,1,2,6,1,250
2586,2,3,6,1,300
2588,0,1,6,1,200
2588,1,2,6,1,250
2588,2,3,6,1,300
2590,0,1,6,1,200
2590,1,2,6,1,250
2590,2,3,6,1,300
2592,0,1,6,1,200
2592,1,2,6,1,250
2592,2,3,6,1,300
2594,0,1,6,1,200
2594,1,2,6,1,250
2594,2,3,6,1,300
2596,0,1,6,1,200
2596,1,2,6,1,250
2596,2,3,6,1,300
2598,0,1,6,1,200
2598,1,2,6,1,250
2598,2,3,6,1,300
2600,0,1,6,1,200
2600,1,2,6,1,250
2600,2,3,6,1,300
2602,0,1,6,1,200
2602,1,2,6,1,250
2602,2,3,6,1,300
2604,0,1,6,1,200
2604,1,2,6,1,250
2604,2,3,6,1,300
2606,0,1,6,1,200
2606,1,2,6,1,250
2606,2,3,6,1,300
2608,0,1,6,1,200
2608,1,2,6,1,250
2608,2,3,6,1,300
2610,0,1,6,1,200
2610,1,2,6,1,250
2610,2,3,6,1,300
2612,0,1,6,1,200
2612,1,2,6,1,250
2612,2,3,6,1,300
2614,0,1,6,1,200
2614,1,2,6,1,250
2614,2,3,6,1,300
2616,0,1,6,1,200
2616,1,2,6,1,250
2616,2,3,6,1,300
2618,0,1,6,1,200
2618,1,2,6,1,250
2618,2,3,6,1,300
2620,0,1,6,1,200
2620,1,2,6,1,250
2620,2,3,6,1,300
2622,0,1,6,1,200
2622,1,2,6,1,250
2622,2,3,6,1,300
2624,0,1,6,1,200
2624,1,2,6,1,250
2624,2,3,6,1,300
2626,0,1,6,1,200
2626,1,2,6,1,250
2626,2,3,6,1,300
2628,0,1,6,1,200
2628,1,2,6,1,250
2628,2,3,6,1,300
2630,0,1,6,1,200
2630,1,2,6,1,250
2630,2,3,6,1,300
2632,0,1,6,1,200
2632,1,2,6,1,250
2632,2,3,6,1,300
2634,0,1,6,1,200
2634,1,2,6,1,250
2634,2,3,6,1,300
2636,0,1,6,1,200
2636,1,2,6,1,250
2636,2,3,6,1,300
2638,0,1,6,1,200
2638,1,2,6,1,250
2638,2,3,6,1,300
2640,0,1,6,1,200
2640,1,2,6,1,250
2640,2,3,6,1,300
2642,0,1,6,1,200
2642,1,2,6,1,250
2642,2,3,6,1,300
2644,0,1,6,1,200
2644,1,2,6,1,250
2644,2,3,6,1,300
2646,0,1,6,1,200
2646,1,2,6,1,250
2646,2,3,6,1,300
2648,0,1,6,1,200
2648,1,2,6,1,250
2648,2,3,6,1,300
2650,0,1,6,1,200
2650,1,2,6,1,250
2650,2,3,6,1,300
2652,0,1,6,1,200
2652,1,2,6,1,250
2652,2,3,6,1,300
2654,0,1,6,1,200
2654,1,2,6,1,250
2654,2,3,6,1,300
2656,0,1,6,1,200
2656,1,2,6,1,250
2656,2,3,6,1,300
2658,0,1,6,1,200
2658,1,2,6,1,250
2658,2,3,6,1,300
2660,0,1,6,1,200
2660,1,2,6,1,250
2660,2,3,6,1,300
2662,0,1,6,1,200
2662,1,2,6,1,250
2662,2,3,6,1,300
2664,0,1,6,1,200
2664,1,2,6,1,250
2664,2,3,6,1,300
2666,0,1,6,1,200
2666,1,2,6,1,250
2666,2,3,6,1,300
2668,0,1,6,1,200
2668,1,2,6,1,250
2668,2,3,6,1,300
2670,0,1,6,1,200
2670,1,2,6,1,250
2670,2,3,6,1,300
2672,0,1,6,1,200
2672,1,2,6,1,250
2672,2,3,6,1,300
2674,0,1,6,1,200
2674,1,2,6,1,250
2674,2,3,6,1,300
2676,0,1,6,1,200
2676,1,2,6,1,250
2676,2,3,6,1,300
2678,0,1,6,1,200
2678,1,2,6,1,250
2678,2,3,6,1,300
2680,0,1,6,1,200
2680,1,2,6,1,250
2680,2,3,6,1,300
2682,0,1,6,1,200
2682,1,2,6,1,250
2682,2,3,6,1,300
2684,0,1,6,1,200
2684,1,2,6,1,250
2684,2,3,6,1,300
2686,0,1,6,1,200
2686,1,2,6,1,250
2686,2,3,6,1,300
2688,0,1,6,1,200
2688,1,2,6,1,250
2688,2,3,6,1,300
2690,0,1,6,1,200
2690,1,2,6,1,250
2690,2,3,6,1,300
2692,0,1,6,1,200
2692,1,2,6,1,250
2692,2,3,6,1,300
2694,0,1,6,1,200
2694,1,2,6,1,250
2694,2,3,6,1,300
2696,0,1,6,1,200
2696,1,2,6,1,250
2696,2,3,6,1,300
2698,0,1,6,1,200
2698,1,2,6,1,250
2698,2,3,6,1,300
2700,0,1,6,1,200
2700,1,2,6,1,250
2700,2,3,6,1,300
2702,0,1,6,1,200
2702,1,2,6,1,250
2702,2,3,6,1,300
2704,0,1,6,1,200
2704,1,2,6,1,250
2704,2,3,6,1,300
2706,0,1,6,1,200
2706,1,2,6,1,250
2706,2,3,6,1,300
2708,0,1,6,1,200
2708,1,2,6,1,250
2708,2,3,6,1,300
2710,0,1,6,1,200
2710,1,2,6,1,250
2710,2,3,6,1,300
2712,0,1,6,1,200
2712,1,2,6,1,250
2712,2,3,6,1,300
2714,0,1,6,1,200
2714,1,2,6,1,250
2714,2,3,6,1,300
2716,0,1,6,1,200
2716,1,2,6,1,250
2716,2,3,6,1,300
2718,0,1,6,1,200
2718,1,2,6,1,250
2718,2,3,6,1,300
2720,0,1,6,1,200
2720,1,2,6,1,250
2720,2,3,6,1,300
2722,0,1,6,1,200
2722,1,2,6,1,250
2722,2,3,6,1,300
2724,0,1,6,1,200
2724,1,2,6,1,250
2724,2,3,6,1,300
2726,0,1,6,1,200
2726,1,2,6,1,250
2726,2,3,6,1,300
2728,0,1,6,1,200
2728,1,2,6,1,250
2728,2,3,6,1,300
2730,0,1,6,1,200
2730,1,2,6,1,250
2730,2,3,6,1,300
2732,0,1,6,1,200
2732,1,2,6,1,250
2732,2,3,6,1,300
2734,0,1,6,1,200
2734,1,2,6,1,250
2734,2,3,6,1,300
2736,0,1,6,1,200
2736,1,2,6,1,250
2736,2,3,6,1,300
2738,0,1,6,1,200
2738,1,2,6,1,250
2738,2,3,6,1,300
2740,0,1,6,1,200
2740,1,2,6,1,250
2740,2,3,6,1,300
2742,0,1,6,1,200
2742,1,2,6,1,250
2742,2,3,6,1,300
2744,0,1,6,1,200
2744,1,2,6,1,250
2744,2,3,6,1,300
2746,0,1,6,1,200
2746,1,2,6,1,250
2746,2,3,6,1,300
2748,0,1,6,1,200
2748,1,2,6,1,250
2748,2,3,6,1,300
2750,0,1,6,1,200
2750,1,2,6,1,250
2750,2,3,6,1,300
2752,0,1,6,1,200
2752,1,2,6,1,250
2752,2,3,6,1,300
2754,0,1,6,1,200
2754,1,2,6,1,250
2754,2,3,6,1,300
2756,0,1,6,1,200
2756,1,2,6,1,250
2756,2,3,6,1,300
2758,0,1,6,1,200
2758,1,2,6,1,250
2758,2,3,6,1,300
2760,0,1,6,1,200
2760,1,2,6,1,250
2760,2,3,6,1,300
2762,0,1,6,1,200
2762,1,2,6,1,250
2762,2,3,6,1,300
2764,0,1,6,1,200
2764,1,2,6,1,250
2764,2,3,6,1,300
2766,0,1,6,1,200
2766,1,2,6,1,250
2766,2,3,6,1,300
2768,0,1,6,1,200
2768,1,2,6,1,250
2768,2,3,6,1,300
2770,0,1,6,1,200
2770,1,2,6,1,250
2770,2,3,6,1,300
2772,0,1,6,1,200
2772,1,2,6,1,250
2772,2,3,6,1,300
2774,0,1,6,1,200
2774,1,2,6,1,250
2774,2,3,6,1,300
2776,0,1,6,1,200
2776,1,2,6,1,250
2776,2,3,6,1,300
2778,0,1,6,1,200
2778,1,2,6,1,250
2778,2,3,6,1,300
2780,0,1,6,1,200
2780,1,2,6,1,250
2780,2,3,6,1,300
2782,0,1,6,1,200
2782,1,2,6,1,250
2782,2,3,6,1,300
2784,0,1,6,1,200
2784,1,2,6,1,250
2784,2,3,6,1,300
2786,0,1,6,1,200
2786,1,2,6,1,250
2786,2,3,6,1,300
2788,0,1,6,1,200
2788,1,2,6,1,250
2788,2,3,6,1,300
2790,0,1,6,1,200
2790,1,2,6,1,250
2790,2,3,6,1,300
2792,0,1,6,1,200
2792,1,2,6,1,250
2792,2,3,6,1,300
2794,0,1,6,1,200
2794,1,2,6,1,250
2794,2,3,6,1,300
2796,0,1,6,1,200
2796,1,2,6,1,250
2796,2,3,6,1,300
2798,0,1,6,1,200
2798,1,2,6,1,250
2798,2,3,6,1,300
2800,0,1,6,1,200
2800,1,2,6,1,250
2800,2,3,6,1,300
2802,0,1,6,1,200
2802,1,2,6,1,250
2802,2,3,6,1,300
2804,0,1,6,1,200
2804,1,2,6,1,250
2804,2,3,6,1,300
2806,0,1,6,1,200
2806,1,2,6,1,250
2806,2,3,6,1,300
2808,0,1,6,1,200
2808,1,2,6,1,250
2808,2,3,6,1,300
2810,0,1,6,1,200
2810,1,2,6,1,250
2810,2,3,6,1,300
2812,0,1,6,1,200
2812,1,2,6,1,250
2812,2,3,6,1,300
2814,0,1,6,1,200
2814,1,2,6,1,250
2814,2,3,6,1,300
2816,0,1,6,1,200
2816,1,2,6,1,250
2816,2,3,6,1,300
2818,0,1,6,1,200
2818,1,2,6,1,250
2818,2,3,6,1,300
2820,0,1,6,1,200
2820,1,2,6,1,250
2820,2,3,6,1,300
2822,0,1,6,1,200
2822,1,2,6,1,250
2822,2,3,6,1,300
2824,0,1,6,1,200
2824,1,2,6,1,250
2824,2,3,6,1,300
2826,0,1,6,1,200
2826,1,2,6,1,250
2826,2,3,6,1,300
2828,0,1,6,1,200
2828,1,2,6,1,250
2828,2,3,6,1,300
2830,0,1,6,1,200
2830,1,2,6,1,250
2830,2,3,6,1,300
2832,0,1,6,1,200
2832,1,2,6,1,250
2832,2,3,6,1,300
2834,0,1,6,1,200
2834,1,2,6,1,250
2834,2,3,6,1,300
2836,0,1,6,1,200
2836,1,2,6,1,250
2836,2,3,6,1,300
2838,0,1,6,1,200
2838,1,2,6,1,250
2838,2,3,6,1,300
2840,0,1,6,1,200
2840,1,2,6,1,250
2840,2,3,6,1,300
2842,0,1,6,1,200
2842,1,2,6,1,250
2842,2,3,6,1,300
2844,0,1,6,1,200
2844,1,2,6,1,250
2844,2,3,6,1,300
2846,0,1,6,1,200
2846,1,2,6,1,250
2846,2,3,6,1,300
2848,0,1,6,1,200
2848,1,2,6,1,250
2848,2,3,6,1,300
2850,0,1,6,1,200
2850,1,2,6,1,250
2850,2,3,6,1,300
2852,0,1,6,1,200
2852,1,2,6,1,250
2852,2,3,6,1,300
2854,0,1,6,1,200
2854,1,2,6,1,250
2854,2,3,6,1,300
2856,0,1,6,1,200
2856,1,2,6,1,250
2856,2,3,6,1,300
2858,0,1,6,1,200
2858,1,2,6,1,250
2858,2,3,6,1,300
2860,0,1,6,1,200
2860,1,2,6,1,250
2860,2,3,6,1,300
2862,0,1,6,1,200
2862,1,2,6,1,250
2862,2,3,6,1,300
2864,0,1,6,1,200
2864,1,2,6,1,250
2864,2,3,6,1,300
2866,0,1,6,1,200
2866,1,2,6,1,250
2866,2,3,6,1,300
2868,0,1,6,1,200
2868,1,2,6,1,250
2868,2,3,6,1,300
2870,0,1,6,1,200
2870,1,2,6,1,250
2870,2,3,6,1,300
2872,0,1,6,1,200
2872,1,2,6,1,250
2872,2,3,6,1,300
2874,0,1,6,1,200
2874,1,2,6,1,250
2874,2,3,6,1,300
2876,0,1,6,1,200
2876,1,2,6,1,250
2876,2,3,6,1,300
2878,0,1,6,1,200
2878,1,2,6,1,250
2878,2,3,6,1,300
2880,0,1,6,1,200
2880,1,2,6,1,250
2880,2,3,6,1,300
2882,0,1,6,1,200
2882,1,2,6,1,250
2882,2,3,6,1,300
2884,0,1,6,1,200
2884,1,2,6,1,250
2884,2,3,6,1,300
2886,0,1,6,1,200
2886,1,2,6,1,250
2886,2,3,6,1,300
2888,0,1,6,1,200
2888,1,2,6,1,250
2888,2,3,6,1,300
2890,0,1,6,1,200
2890,1,2,6,1,250
2890,2,3,6,1,300
2892,0,1,6,1,200
2892,1,2,6,1,250
2892,2,3,6,1,300
2894,0,1,6,1,200
2894,1,2,6,1,250
2894,2,3,6,1,300
2896,0,1,6,1,200
2896,1,2,6,1,250
2896,2,3,6,1,300
2898,0,1,6,1,200
2898,1,2,6,1,250
2898,2,3,6,1,300
2900,0,1,6,1,200
2900,1,2,6,1,250
2900,2,3,6,1,300
2902,0,1,6,1,200
2902,1,2,6,1,250
2902,2,3,6,1,300
2904,0,1,6,1,200
2904,1,2,6,1,250
2904,2,3,6,1,300
2906,0,1,6,1,200
2906,1,2,6,1,250
2906,2,3,6,1,300
2908,0,1,6,1,200
2908,1,2,6,1,250
2908,2,3,6,1,300
2910,0,1,6,1,200
2910,1,2,6,1,250
2910,2,3,6,1,300
2912,0,1,6,1,200
2912,1,2,6,1,250
2912,2,3,6,1,300
2914,0,1,6,1,200
2914,1,2,6,1,250
2914,2,3,6,1,300
2916,0,1,6,1,200
2916,1,2,6,1,250
2916,2,3,6,1,300
2918,0,1,6,1,200
2918,1,2,6,1,250
2918,2,3,6,1,300
2920,0,1,6,1,200
2920,1,2,6,1,250
2920,2,3,6,1,300
2922,0,1,6,1,200
2922,1,2,6,1,250
2922,2,3,6,1,300
2924,0,1,6,1,200
2924,1,2,6,1,250
2924,2,3,6,1,300
2926,0,1,6,1,200
2926,1,2,6,1,250
2926,2,3,6,1,300
2928,0,1,6,1,200
2928,1,2,6,1,250
2928,2,3,6,1,300
2930,0,1,6,1,200
2930,1,2,6,1,250
2930,2,3,6,1,300
2932,0,1,6,1,200
2932,1,2,6,1,250
2932,2,3,6,1,300
2934,0,1,6,1,200
2934,1,2,6,1,250
2934,2,3,6,1,300
2936,0,1,6,1,200
2936,1,2,6,1,250
2936,2,3,6,1,300
