time_s,uav_id,cluster_id,sinr_db,jammed,drop_prob
98,14,2,19.5966,0,1.62686e-20
100,0,0,27.6714,0,9.41184e-128
100,1,0,22.2353,0,4.65819e-37
100,2,0,14.7441,0,3.35826e-07
100,3,0,12.0851,0,0.000309256
100,4,0,16.7031,0,6.85678e-11
100,5,1,24.3522,0,7.04302e-60
100,6,1,27.9999,0,9.81353e-138
100,7,1,24.2926,0,4.50599e-59
100,8,1,16.6387,0,9.67605e-11
100,9,1,12.0751,0,0.000315054
100,10,2,14.7977,0,2.79084e-07
100,11,2,22.3032,0,1.24652e-37
100,12,2,27.6912,0,2.47539e-128
100,13,2,26.0079,0,2.48183e-87
100,14,2,18.801,0,3.34173e-17
102,0,0,27.4065,0,3.08674e-120
102,1,0,21.4573,0,4.23873e-31
102,2,0,14.1682,0,2.13822e-06
102,3,0,12.2409,0,0.000230234
102,4,0,17.4472,0,8.63846e-13
102,5,1,25.0006,0,2.10415e-69
102,6,1,27.9564,0,2.27673e-136
102,7,1,23.5972,0,1.93524e-50
102,8,1,15.9307,0,3.10489e-09
102,9,1,12.0055,0,0.000358152
102,10,2,15.4304,0,2.61681e-08
102,11,2,23.0566,0,1.27457e-44
102,12,2,27.8725,0,8.96648e-134
102,13,2,25.4505,0,6.70273e-77
102,14,2,18.0173,0,1.75455e-14
104,0,0,27.0676,0,2.88643e-111
104,1,0,20.6647,0,4.94156e-26
104,2,0,13.6507,0,9.27001e-06
104,3,0,12.4742,0,0.00014502
104,4,0,18.2169,0,3.95686e-15
104,5,1,25.599,0,1.50245e-79
104,6,1,27.8334,0,1.39647e-132
104,7,1,22.8658,0,9.80494e-43
104,8,1,15.2634,0,5.05616e-08
104,9,1,12.0158,0,0.000351492
104,10,2,16.1088,0,1.36737e-09
104,11,2,23.7794,0,1.43479e-52
104,12,2,27.9752,0,5.88159e-137
104,13,2,24.8387,0,6.85772e-67
104,14,2,17.2535,0,2.90234e-12
106,0,0,26.6581,0,2.55201e-101
106,1,0,19.8655,0,8.86183e-22
106,2,0,13.1965,0,2.92953e-05
106,3,0,12.7826,0,7.56598e-05
106,4,0,19.0044,0,5.42049e-18
106,5,1,26.1415,0,4.89113e-90
106,6,1,27.6322,0,1.30688e-126
106,7,1,22.1059,0,5.43671e-36
106,8,1,14.6434,0,4.72549e-07
106,9,1,12.1058,0,0.000297549
106,10,2,16.8261,0,3.50017e-11
106,11,2,24.4644,0,1.99049e-61
106,12,2,27.9982,0,1.11243e-137
106,13,2,24.1785,0,1.46866e-57
106,14,2,16.5171,0,1.82883e-10
108,0,0,26.1821,0,7.07887e-91
108,1,0,19.0676,0,3.02533e-18
108,2,0,12.8103,0,7.1201e-05
108,3,0,13.1632,0,3.17265e-05
108,4,0,19.8018,0,1.79481e-21
108,5,1,26.6226,0,1.68436e-100
108,6,1,27.3546,0,8.10791e-119
108,7,1,21.3248,0,3.46471e-30
108,8,1,14.077,0,2.80509e-06
108,9,1,12.2747,0,0.000215625
108,10,2,17.5751,0,3.76749e-13
108,11,2,25.1049,0,4.50774e-71
108,12,2,27.9413,0,6.75354e-136
108,13,2,23.4765,0,4.45502e-49
108,14,2,15.8155,0,5.18591e-09
110,0,0,25.6443,0,2.23797e-80
110,1,0,18.279,0,2.45317e-15
110,2,0,12.496,0,0.000138698
110,3,0,13.6121,0,1.02698e-05
110,4,0,20.6012,0,1.15138e-25
110,5,1,27.0376,0,1.67151e-110
110,6,1,27.0036,0,1.19643e-109
110,7,1,20.5306,0,2.90766e-25
110,8,1,13.5697,0,1.14816e-05
110,9,1,12.5208,0,0.000131808
110,10,2,18.3483,0,1.42888e-15
110,11,2,25.6943,0,2.68095e-81
110,12,2,27.805,0,1.0113e-131
110,13,2,22.7398,0,1.55816e-41
110,14,2,15.1557,0,7.63102e-08
112,0,0,25.0501,0,3.42568e-70
112,1,0,17.5077,0,5.85236e-13
112,2,0,12.2566,0,0.000223328
112,3,0,14.1248,0,2.43479e-06
112,4,0,21.3946,0,1.15474e-30
112,5,1,27.3822,0,1.43454e-119
112,6,1,26.5826,0,1.38286e-99
112,7,1,19.731,0,3.88504e-21
112,8,1,13.1267,0,3.46e-05
112,9,1,12.8417,0,6.64435e-05
112,10,2,19.138,0,1.56536e-18
112,11,2,26.2268,0,8.26576e-92
112,12,2,27.5908,0,2.04405e-125
112,13,2,21.9758,0,5.96767e-35
112,14,2,14.5443,0,6.56486e-07
114,0,0,24.4055,0,1.30951e-60
114,1,0,16.7612,0,5.00171e-11
114,2,0,12.0947,0,0.00030382
114,3,0,14.6962,0,3.95428e-07
114,4,0,22.1741,0,1.5029e-36
114,5,1,27.6531,0,3.22265e-127
114,6,1,26.0959,0,4.1938e-89
114,7,1,18.9341,0,1.02557e-17
114,8,1,12.7524,0,8.08133e-05
114,9,1,13.234,0,2.67588e-05
114,10,2,19.9363,0,3.99465e-22
114,11,2,26.6971,0,3.15939e-102
114,12,2,27.3007,0,2.32978e-117
114,13,2,21.192,0,2.67394e-29
114,14,2,13.9874,0,3.64161e-06
116,0,0,23.7168,0,7.91073e-52
116,1,0,16.0471,0,1.82374e-09
116,2,0,12.0117,0,0.000354161
116,3,0,15.3207,0,4.04578e-08
116,4,0,22.9318,0,2.22933e-43
116,5,1,27.8475,0,5.21464e-133
116,6,1,25.5482,0,1.23987e-78
116,7,1,18.1479,0,6.6717e-15
116,8,1,12.4504,0,0.000152172
116,9,1,13.694,0,8.25314e-06
116,10,2,20.7353,0,1.90317e-26
116,11,2,27.1005,0,4.1669e-112
116,12,2,26.9376,0,5.25616e-108
116,13,2,20.3963,0,1.62419e-24
116,14,2,13.4906,0,1.40987e-05
118,0,0,22.991,0,5.79416e-44
118,1,0,15.3725,0,3.29809e-08
118,2,0,12.0085,0,0.00035623
118,3,0,15.9918,0,2.35209e-09
118,4,0,23.6603,0,3.62307e-51
118,5,1,27.9635,0,1.36879e-136
118,6,1,24.9451,0,1.56546e-68
118,7,1,17.3802,0,1.32172e-12
